funcid,dim,milestone,error
21,30,1,7.147991e+02
21,30,2,7.147991e+02
21,30,3,7.147991e+02
21,30,5,7.147991e+02
21,30,1,8.156997e+02
21,30,2,8.156997e+02
21,30,3,8.156997e+02
21,30,5,8.156997e+02
21,30,1,6.689281e+02
21,30,2,6.689281e+02
21,30,3,6.689281e+02
21,30,5,6.689281e+02
21,30,1,6.481553e+02
21,30,2,6.481553e+02
21,30,3,6.481553e+02
21,30,5,6.481553e+02
21,30,1,8.384146e+02
21,30,2,8.384146e+02
21,30,3,8.384146e+02
21,30,5,8.384146e+02
21,30,1,8.805317e+02
21,30,2,8.805317e+02
21,30,3,8.805317e+02
21,30,5,8.805317e+02
21,30,1,9.008994e+02
21,30,2,8.743239e+02
21,30,3,7.794319e+02
21,30,5,7.794319e+02
21,30,1,9.152330e+02
21,30,2,9.152330e+02
21,30,3,9.152330e+02
21,30,5,9.152330e+02
21,30,1,7.367298e+02
21,30,2,7.367298e+02
21,30,3,7.367298e+02
21,30,5,7.367298e+02
21,30,1,6.691934e+02
21,30,2,6.691934e+02
21,30,3,6.691934e+02
21,30,5,6.691934e+02
21,30,1,8.833636e+02
21,30,2,8.833636e+02
21,30,3,8.833636e+02
21,30,5,8.833636e+02
21,30,1,8.639266e+02
21,30,2,8.639266e+02
21,30,3,8.639266e+02
21,30,5,8.639266e+02
21,30,1,7.095578e+02
21,30,2,7.095578e+02
21,30,3,7.095578e+02
21,30,5,7.095578e+02
21,30,1,8.559099e+02
21,30,2,8.559099e+02
21,30,3,8.559099e+02
21,30,5,6.610545e+02
21,30,1,8.579477e+02
21,30,2,8.579477e+02
21,30,3,8.579477e+02
21,30,5,8.579477e+02
21,30,1,8.618072e+02
21,30,2,8.618072e+02
21,30,3,8.618072e+02
21,30,5,8.618072e+02
21,30,1,7.327483e+02
21,30,2,7.327483e+02
21,30,3,7.327483e+02
21,30,5,7.327483e+02
21,30,1,8.407636e+02
21,30,2,8.407636e+02
21,30,3,8.407636e+02
21,30,5,8.407636e+02
21,30,1,7.443931e+02
21,30,2,7.443931e+02
21,30,3,7.443931e+02
21,30,5,7.443931e+02
21,30,1,7.909056e+02
21,30,2,7.909056e+02
21,30,3,7.909056e+02
21,30,5,7.909056e+02
21,30,1,6.921594e+02
21,30,2,6.921594e+02
21,30,3,6.921594e+02
21,30,5,6.921594e+02
21,30,1,7.979269e+02
21,30,2,7.979269e+02
21,30,3,7.979269e+02
21,30,5,7.979269e+02
21,30,1,7.925692e+02
21,30,2,7.925692e+02
21,30,3,7.925692e+02
21,30,5,7.925692e+02
21,30,1,7.213000e+02
21,30,2,7.213000e+02
21,30,3,7.213000e+02
21,30,5,7.213000e+02
21,30,1,7.373685e+02
21,30,2,7.373685e+02
21,30,3,7.373685e+02
21,30,5,7.373685e+02
21,30,1,8.335409e+02
21,30,2,8.335409e+02
21,30,3,8.335409e+02
21,30,5,8.335409e+02
21,30,1,8.870461e+02
21,30,2,8.870461e+02
21,30,3,8.870461e+02
21,30,5,8.870461e+02
21,30,1,8.132604e+02
21,30,2,8.132604e+02
21,30,3,8.132604e+02
21,30,5,8.132604e+02
21,30,1,9.729513e+02
21,30,2,9.729513e+02
21,30,3,9.729513e+02
21,30,5,6.560750e+02
21,30,1,7.863368e+02
21,30,2,7.863368e+02
21,30,3,7.191927e+02
21,30,5,7.127035e+02
21,30,1,9.069905e+02
21,30,2,9.069905e+02
21,30,3,9.069905e+02
21,30,5,9.069905e+02
21,30,1,7.647285e+02
21,30,2,7.647285e+02
21,30,3,7.647285e+02
21,30,5,7.647285e+02
21,30,1,7.348993e+02
21,30,2,7.348993e+02
21,30,3,7.348993e+02
21,30,5,7.348993e+02
21,30,1,8.458375e+02
21,30,2,8.458375e+02
21,30,3,8.458375e+02
21,30,5,8.458375e+02
21,30,1,8.035596e+02
21,30,2,8.035596e+02
21,30,3,8.035596e+02
21,30,5,8.035596e+02
21,30,1,5.640858e+02
21,30,2,5.640858e+02
21,30,3,5.640858e+02
21,30,5,5.640858e+02
21,30,1,7.783885e+02
21,30,2,7.783885e+02
21,30,3,7.783885e+02
21,30,5,7.783885e+02
21,30,1,8.186283e+02
21,30,2,8.186283e+02
21,30,3,8.186283e+02
21,30,5,8.186283e+02
21,30,1,9.330063e+02
21,30,2,9.330063e+02
21,30,3,9.330063e+02
21,30,5,9.330063e+02
21,30,1,7.378909e+02
21,30,2,7.378909e+02
21,30,3,7.378909e+02
21,30,5,7.378909e+02
21,30,1,7.048593e+02
21,30,2,7.048593e+02
21,30,3,7.048593e+02
21,30,5,7.048593e+02
21,30,1,6.346969e+02
21,30,2,6.346969e+02
21,30,3,6.346969e+02
21,30,5,6.346969e+02
21,30,1,8.539078e+02
21,30,2,8.539078e+02
21,30,3,8.539078e+02
21,30,5,8.539078e+02
21,30,1,8.145687e+02
21,30,2,8.145687e+02
21,30,3,8.145687e+02
21,30,5,8.145687e+02
21,30,1,1.014673e+03
21,30,2,1.014673e+03
21,30,3,1.014673e+03
21,30,5,1.014673e+03
21,30,1,8.247309e+02
21,30,2,8.247309e+02
21,30,3,8.247309e+02
21,30,5,8.247309e+02
21,30,1,8.689739e+02
21,30,2,8.689739e+02
21,30,3,8.689739e+02
21,30,5,8.689739e+02
21,30,1,7.985409e+02
21,30,2,7.985409e+02
21,30,3,7.985409e+02
21,30,5,7.985409e+02
21,30,1,9.288970e+02
21,30,2,9.288970e+02
21,30,3,9.288970e+02
21,30,5,9.288970e+02
21,30,1,8.702245e+02
21,30,2,8.702245e+02
21,30,3,8.702245e+02
21,30,5,8.702245e+02
21,30,1,7.123742e+02
21,30,2,7.123742e+02
21,30,3,7.123742e+02
21,30,5,7.123742e+02
21,30,1,6.449011e+02
21,30,2,6.449011e+02
21,30,3,6.449011e+02
21,30,5,6.449011e+02
21,30,1,7.263670e+02
21,30,2,7.263670e+02
21,30,3,7.263670e+02
21,30,5,7.263670e+02
21,30,1,8.576593e+02
21,30,2,8.576593e+02
21,30,3,8.576593e+02
21,30,5,6.867483e+02
21,30,1,8.116985e+02
21,30,2,8.116985e+02
21,30,3,8.116985e+02
21,30,5,8.116985e+02
21,30,1,9.351820e+02
21,30,2,9.351820e+02
21,30,3,9.351820e+02
21,30,5,9.351820e+02
21,30,1,8.233664e+02
21,30,2,8.233664e+02
