funcid,dim,milestone,error
13,30,1,5.257499e+10
13,30,2,5.257499e+10
13,30,3,5.257499e+10
13,30,5,1.727529e+09
13,30,1,2.553162e+10
13,30,2,2.362900e+10
13,30,3,2.362900e+10
13,30,5,2.275913e+10
13,30,1,2.066265e+10
13,30,2,2.066265e+10
13,30,3,2.066265e+10
13,30,5,2.066265e+10
13,30,1,1.801351e+10
13,30,2,1.801351e+10
13,30,3,1.801351e+10
13,30,5,1.801351e+10
13,30,1,2.094468e+10
13,30,2,2.094468e+10
13,30,3,2.094468e+10
13,30,5,1.863002e+10
13,30,1,1.296609e+10
13,30,2,1.296609e+10
13,30,3,1.296609e+10
13,30,5,1.296609e+10
13,30,1,3.347783e+10
13,30,2,3.347783e+10
13,30,3,3.347783e+10
13,30,5,9.423709e+09
13,30,1,5.083684e+10
13,30,2,2.582200e+10
13,30,3,2.582200e+10
13,30,5,2.582200e+10
13,30,1,2.625046e+10
13,30,2,2.625046e+10
13,30,3,2.625046e+10
13,30,5,2.625046e+10
13,30,1,2.910043e+10
13,30,2,2.910043e+10
13,30,3,2.910043e+10
13,30,5,2.910043e+10
13,30,1,2.752135e+10
13,30,2,2.752135e+10
13,30,3,2.752135e+10
13,30,5,2.752135e+10
13,30,1,7.098477e+09
13,30,2,7.098477e+09
13,30,3,7.098477e+09
13,30,5,7.098477e+09
13,30,1,2.323004e+10
13,30,2,2.323004e+10
13,30,3,2.323004e+10
13,30,5,1.055924e+10
13,30,1,2.630910e+10
13,30,2,2.630910e+10
13,30,3,2.630910e+10
13,30,5,2.630910e+10
13,30,1,1.734117e+10
13,30,2,1.734117e+10
13,30,3,1.734117e+10
13,30,5,1.734117e+10
13,30,1,4.509640e+10
13,30,2,4.509640e+10
13,30,3,4.509640e+10
13,30,5,4.509640e+10
13,30,1,2.202384e+10
13,30,2,2.202384e+10
13,30,3,2.202384e+10
13,30,5,2.202384e+10
13,30,1,2.416725e+10
13,30,2,2.416725e+10
13,30,3,2.416725e+10
13,30,5,2.416725e+10
13,30,1,2.111007e+10
13,30,2,2.111007e+10
13,30,3,2.111007e+10
13,30,5,2.111007e+10
13,30,1,1.824900e+10
13,30,2,1.824900e+10
13,30,3,1.824900e+10
13,30,5,1.824900e+10
13,30,1,2.620177e+10
13,30,2,2.620177e+10
13,30,3,2.620177e+10
13,30,5,2.620177e+10
13,30,1,4.103592e+10
13,30,2,4.103592e+10
13,30,3,4.103592e+10
13,30,5,4.103592e+10
13,30,1,2.203505e+10
13,30,2,2.203505e+10
13,30,3,2.203505e+10
13,30,5,2.203505e+10
13,30,1,1.639236e+10
13,30,2,1.639236e+10
13,30,3,1.639236e+10
13,30,5,1.639236e+10
13,30,1,9.319758e+09
13,30,2,9.319758e+09
13,30,3,9.319758e+09
13,30,5,9.319758e+09
13,30,1,2.577378e+10
13,30,2,2.577378e+10
13,30,3,2.577378e+10
13,30,5,2.577378e+10
13,30,1,2.891004e+10
13,30,2,2.891004e+10
13,30,3,2.891004e+10
13,30,5,2.891004e+10
13,30,1,3.335364e+10
13,30,2,3.335364e+10
13,30,3,3.335364e+10
13,30,5,2.395139e+09
13,30,1,1.316969e+10
13,30,2,1.316969e+10
13,30,3,1.316969e+10
13,30,5,1.316969e+10
13,30,1,1.165757e+10
13,30,2,1.165757e+10
13,30,3,1.165757e+10
13,30,5,1.165757e+10
13,30,1,1.516518e+10
13,30,2,1.516518e+10
13,30,3,1.516518e+10
13,30,5,1.516518e+10
13,30,1,1.771624e+10
13,30,2,1.771624e+10
13,30,3,1.771624e+10
13,30,5,1.771624e+10
13,30,1,3.382317e+10
13,30,2,3.382317e+10
13,30,3,3.382317e+10
13,30,5,3.382317e+10
13,30,1,1.364458e+10
13,30,2,1.364458e+10
13,30,3,1.364458e+10
13,30,5,1.364458e+10
13,30,1,2.510350e+10
13,30,2,2.510350e+10
13,30,3,2.510350e+10
13,30,5,2.510350e+10
13,30,1,1.638369e+10
13,30,2,1.638369e+10
13,30,3,1.638369e+10
13,30,5,2.619107e+09
13,30,1,1.086444e+10
13,30,2,1.086444e+10
13,30,3,1.086444e+10
13,30,5,1.086444e+10
13,30,1,1.907999e+10
13,30,2,1.907999e+10
13,30,3,1.907999e+10
13,30,5,1.907999e+10
13,30,1,6.396709e+09
13,30,2,6.396709e+09
13,30,3,6.396709e+09
13,30,5,6.396709e+09
13,30,1,4.607752e+10
13,30,2,4.607752e+10
13,30,3,4.607752e+10
13,30,5,4.607752e+10
13,30,1,2.213359e+10
13,30,2,2.213359e+10
13,30,3,2.213359e+10
13,30,5,2.213359e+10
13,30,1,1.735573e+10
13,30,2,1.735573e+10
13,30,3,1.735573e+10
13,30,5,1.735573e+10
13,30,1,2.645265e+10
13,30,2,2.645265e+10
13,30,3,2.645265e+10
13,30,5,2.645265e+10
13,30,1,1.010604e+10
13,30,2,1.010604e+10
13,30,3,1.010604e+10
13,30,5,1.010604e+10
13,30,1,2.812093e+10
13,30,2,2.812093e+10
13,30,3,2.812093e+10
13,30,5,1.396418e+10
13,30,1,2.798627e+10
13,30,2,2.798627e+10
13,30,3,2.798627e+10
13,30,5,1.362432e+09
13,30,1,2.482206e+10
13,30,2,2.330975e+10
13,30,3,2.330975e+10
13,30,5,2.330975e+10
13,30,1,2.416979e+09
13,30,2,2.416979e+09
13,30,3,2.416979e+09
13,30,5,2.416979e+09
13,30,1,9.949793e+09
13,30,2,9.949793e+09
13,30,3,9.949793e+09
13,30,5,9.949793e+09
13,30,1,1.649922e+10
13,30,2,1.649922e+10
13,30,3,1.649922e+10
13,30,5,1.649922e+10
13,30,1,4.676765e+10
13,30,2,4.676765e+10
13,30,3,4.676765e+10
