funcid,dim,milestone,error
20,30,1,1.183788e+03
20,30,2,1.183788e+03
20,30,3,1.183788e+03
20,30,5,1.183788e+03
20,30,1,1.449749e+03
20,30,2,1.449749e+03
20,30,3,1.449749e+03
20,30,5,1.449749e+03
20,30,1,1.857454e+03
20,30,2,1.857454e+03
20,30,3,1.857454e+03
20,30,5,1.405598e+03
20,30,1,1.029358e+03
20,30,2,1.029358e+03
20,30,3,1.029358e+03
20,30,5,1.029358e+03
20,30,1,1.397406e+03
20,30,2,1.397406e+03
20,30,3,1.397406e+03
20,30,5,1.397406e+03
20,30,1,1.518160e+03
20,30,2,1.451723e+03
20,30,3,1.451723e+03
20,30,5,1.451723e+03
20,30,1,9.648768e+02
20,30,2,9.648768e+02
20,30,3,9.648768e+02
20,30,5,9.648768e+02
20,30,1,1.800888e+03
20,30,2,1.800888e+03
20,30,3,1.800888e+03
20,30,5,1.800888e+03
20,30,1,1.486279e+03
20,30,2,1.486279e+03
20,30,3,1.486279e+03
20,30,5,1.486279e+03
20,30,1,1.746719e+03
20,30,2,1.746719e+03
20,30,3,1.746719e+03
20,30,5,1.598249e+03
20,30,1,1.352511e+03
20,30,2,1.352511e+03
20,30,3,1.352511e+03
20,30,5,1.352511e+03
20,30,1,1.398348e+03
20,30,2,1.398348e+03
20,30,3,1.398348e+03
20,30,5,1.398348e+03
20,30,1,1.870494e+03
20,30,2,1.795032e+03
20,30,3,1.271962e+03
20,30,5,7.032111e+02
20,30,1,1.507447e+03
20,30,2,1.507447e+03
20,30,3,1.507447e+03
20,30,5,6.819779e+02
20,30,1,8.731629e+02
20,30,2,8.731629e+02
20,30,3,8.731629e+02
20,30,5,8.731629e+02
20,30,1,1.796434e+03
20,30,2,1.796434e+03
20,30,3,1.796434e+03
20,30,5,1.796434e+03
20,30,1,1.142553e+03
20,30,2,1.142553e+03
20,30,3,1.142553e+03
20,30,5,1.142553e+03
20,30,1,1.715577e+03
20,30,2,1.715577e+03
20,30,3,1.715577e+03
20,30,5,1.715577e+03
20,30,1,1.937388e+03
20,30,2,1.937388e+03
20,30,3,1.937388e+03
20,30,5,1.613083e+03
20,30,1,1.965635e+03
20,30,2,1.965635e+03
20,30,3,1.965635e+03
20,30,5,1.504172e+03
20,30,1,1.603657e+03
20,30,2,1.603657e+03
20,30,3,1.603657e+03
20,30,5,1.337990e+03
20,30,1,1.769364e+03
20,30,2,1.769364e+03
20,30,3,1.769364e+03
20,30,5,1.769364e+03
20,30,1,1.374927e+03
20,30,2,1.374927e+03
