funcid,dim,milestone,error
5,30,1,4.984545e+02
5,30,2,4.984545e+02
5,30,3,4.984545e+02
5,30,5,4.984545e+02
5,30,1,5.232221e+02
5,30,2,5.232221e+02
5,30,3,5.232221e+02
5,30,5,3.828372e+02
5,30,1,4.380371e+02
5,30,2,4.380371e+02
5,30,3,4.380371e+02
5,30,5,4.380371e+02
5,30,1,5.274033e+02
5,30,2,5.274033e+02
5,30,3,5.274033e+02
5,30,5,5.274033e+02
5,30,1,5.260345e+02
5,30,2,5.260345e+02
5,30,3,5.260345e+02
5,30,5,5.260345e+02
5,30,1,4.487712e+02
5,30,2,4.487712e+02
5,30,3,4.487712e+02
5,30,5,4.487712e+02
5,30,1,4.502416e+02
5,30,2,4.502416e+02
5,30,3,4.502416e+02
5,30,5,4.045533e+02
5,30,1,5.076276e+02
5,30,2,5.076276e+02
5,30,3,5.076276e+02
5,30,5,5.076276e+02
5,30,1,5.041383e+02
5,30,2,5.041383e+02
5,30,3,5.041383e+02
5,30,5,5.041383e+02
5,30,1,6.542799e+02
5,30,2,6.542799e+02
5,30,3,6.542799e+02
5,30,5,4.573951e+02
5,30,1,5.009865e+02
5,30,2,5.009865e+02
5,30,3,5.009865e+02
5,30,5,5.009865e+02
5,30,1,5.132023e+02
5,30,2,5.132023e+02
5,30,3,3.569439e+02
5,30,5,3.569439e+02
5,30,1,5.156673e+02
5,30,2,5.156673e+02
5,30,3,5.156673e+02
5,30,5,5.156673e+02
5,30,1,5.261803e+02
5,30,2,5.261803e+02
5,30,3,5.261803e+02
5,30,5,4.333449e+02
5,30,1,5.905957e+02
5,30,2,5.905957e+02
5,30,3,5.905957e+02
5,30,5,5.905957e+02
5,30,1,7.445608e+02
5,30,2,7.445608e+02
5,30,3,7.445608e+02
5,30,5,7.445608e+02
5,30,1,5.344644e+02
5,30,2,5.344644e+02
5,30,3,5.344644e+02
5,30,5,5.344644e+02
5,30,1,4.656301e+02
5,30,2,4.455610e+02
5,30,3,4.455610e+02
5,30,5,3.663774e+02
5,30,1,4.580324e+02
5,30,2,4.580324e+02
5,30,3,4.580324e+02
5,30,5,4.580324e+02
5,30,1,5.248972e+02
5,30,2,5.248972e+02
5,30,3,5.248972e+02
5,30,5,5.248972e+02
5,30,1,6.098823e+02
5,30,2,6.098823e+02
5,30,3,6.098823e+02
5,30,5,6.098823e+02
5,30,1,4.584336e+02
5,30,2,4.584336e+02
5,30,3,4.584336e+02
5,30,5,3.897205e+02
5,30,1,6.244344e+02
5,30,2,6.244344e+02
5,30,3,4.504884e+02
5,30,5,3.803673e+02
5,30,1,4.730502e+02
5,30,2,4.730502e+02
5,30,3,4.730502e+02
5,30,5,3.086772e+02
5,30,1,6.514191e+02
5,30,2,5.896995e+02
5,30,3,5.896995e+02
5,30,5,5.896995e+02
5,30,1,7.773623e+02
5,30,2,7.773623e+02
5,30,3,7.773623e+02
5,30,5,4.311285e+02
5,30,1,5.382960e+02
5,30,2,5.382960e+02
5,30,3,5.382960e+02
5,30,5,4.230806e+02
5,30,1,6.864009e+02
5,30,2,6.864009e+02
5,30,3,6.864009e+02
5,30,5,6.864009e+02
5,30,1,4.917119e+02
5,30,2,4.917119e+02
5,30,3,4.917119e+02
5,30,5,4.917119e+02
5,30,1,4.975890e+02
5,30,2,4.975890e+02
5,30,3,4.975890e+02
5,30,5,4.044711e+02
5,30,1,5.986185e+02
5,30,2,5.986185e+02
5,30,3,5.986185e+02
5,30,5,5.986185e+02
5,30,1,5.243666e+02
5,30,2,5.243666e+02
5,30,3,5.243666e+02
5,30,5,4.362106e+02
5,30,1,4.842387e+02
5,30,2,4.842387e+02
5,30,3,4.842387e+02
5,30,5,4.164879e+02
5,30,1,4.071810e+02
5,30,2,4.071810e+02
5,30,3,4.071810e+02
5,30,5,4.071810e+02
5,30,1,5.219081e+02
5,30,2,4.739698e+02
5,30,3,4.739698e+02
5,30,5,3.775539e+02
5,30,1,6.702373e+02
5,30,2,6.702373e+02
5,30,3,6.702373e+02
5,30,5,6.702373e+02
5,30,1,5.776970e+02
5,30,2,5.776970e+02
5,30,3,5.776970e+02
5,30,5,3.842015e+02
5,30,1,4.498682e+02
5,30,2,4.498682e+02
5,30,3,4.498682e+02
5,30,5,4.498682e+02
5,30,1,4.641452e+02
5,30,2,4.641452e+02
5,30,3,4.641452e+02
5,30,5,4.152069e+02
5,30,1,5.211064e+02
5,30,2,5.211064e+02
5,30,3,5.211064e+02
5,30,5,5.211064e+02
5,30,1,5.191158e+02
5,30,2,5.191158e+02
5,30,3,5.191158e+02
5,30,5,3.525147e+02
5,30,1,6.974500e+02
5,30,2,6.974500e+02
5,30,3,6.974500e+02
5,30,5,4.008220e+02
5,30,1,7.510730e+02
5,30,2,5.283970e+02
5,30,3,4.566978e+02
5,30,5,4.566978e+02
5,30,1,6.967722e+02
5,30,2,6.967722e+02
5,30,3,6.967722e+02
5,30,5,6.967722e+02
5,30,1,6.785756e+02
5,30,2,6.785756e+02
5,30,3,6.785756e+02
5,30,5,6.785756e+02
5,30,1,4.737820e+02
5,30,2,4.737820e+02
5,30,3,4.737820e+02
5,30,5,4.737820e+02
5,30,1,7.705171e+02
5,30,2,7.705171e+02
5,30,3,5.048296e+02
5,30,5,3.771051e+02
5,30,1,4.700744e+02
5,30,2,4.700744e+02
5,30,3,4.700744e+02
5,30,5,4.700744e+02
5,30,1,5.078960e+02
5,30,2,5.078960e+02
5,30,3,5.078960e+02
5,30,5,3.819743e+02
5,30,1,5.166572e+02
5,30,2,5.166572e+02
5,30,3,5.166572e+02
5,30,5,5.166572e+02
5,30,1,5.865192e+02
5,30,2,5.865192e+02
5,30,3,5.865192e+02
5,30,5,5.865192e+02
5,30,1,4.559091e+02
5,30,2,4.559091e+02
5,30,3,4.559091e+02
5,30,5,4.559091e+02
5,30,1,5.008519e+02
5,30,2,5.008519e+02
5,30,3,5.008519e+02
5,30,5,3.459115e+02
5,30,1,5.066733e+02
5,30,2,5.066733e+02
5,30,3,5.066733e+02
5,30,5,3.565635e+02
5,30,1,4.945422e+02
5,30,2,4.945422e+02
5,30,3,4.639303e+02
5,30,5,3.648691e+02
5,30,1,7.289978e+02
5,30,2,7.289978e+02
5,30,3,7.289978e+02
5,30,5,7.289978e+02
5,30,1,4.910463e+02
5,30,2,4.910463e+02
5,30,3,4.910463e+02
5,30,5,4.910463e+02
5,30,1,7.005050e+02
5,30,2,7.005050e+02
5,30,3,7.005050e+02
5,30,5,7.005050e+02
5,30,1,6.556750e+02
5,30,2,6.556750e+02
5,30,3,6.556750e+02
5,30,5,6.556750e+02
5,30,1,3.831887e+02
5,30,2,3.831887e+02
5,30,3,3.831887e+02
5,30,5,3.831887e+02
5,30,1,4.854979e+02
5,30,2,4.683652e+02
5,30,3,4.450041e+02
5,30,5,3.717182e+02
5,30,1,5.116307e+02
5,30,2,4.392012e+02
5,30,3,4.392012e+02
5,30,5,4.392012e+02
5,30,1,4.794660e+02
5,30,2,4.794660e+02
5,30,3,4.794660e+02
5,30,5,4.062330e+02
5,30,1,6.017704e+02
5,30,2,6.017704e+02
5,30,3,6.017704e+02
5,30,5,6.017704e+02
5,30,1,4.678307e+02
5,30,2,4.678307e+02
5,30,3,4.678307e+02
5,30,5,4.678307e+02
5,30,1,6.925084e+02
5,30,2,6.925084e+02
5,30,3,6.925084e+02
5,30,5,3.438681e+02
5,30,1,5.318815e+02
5,30,2,5.318815e+02
5,30,3,5.318815e+02
5,30,5,5.318815e+02
5,30,1,5.119230e+02
5,30,2,5.119230e+02
5,30,3,5.119230e+02
5,30,5,5.119230e+02
5,30,1,4.527404e+02
5,30,2,4.527404e+02
5,30,3,4.527404e+02
5,30,5,4.527404e+02
5,30,1,8.119421e+02
5,30,2,8.119421e+02
5,30,3,4.899566e+02
5,30,5,3.452855e+02
5,30,1,8.236794e+02
5,30,2,8.236794e+02
5,30,3,8.236794e+02
