funcid,dim,milestone,error
1,30,1,7.980788e+10
1,30,2,7.980788e+10
1,30,3,7.980788e+10
1,30,5,7.980788e+10
1,30,1,9.296302e+10
1,30,2,9.296302e+10
1,30,3,9.296302e+10
1,30,5,9.296302e+10
1,30,1,1.350257e+11
1,30,2,1.350257e+11
1,30,3,1.350257e+11
1,30,5,1.350257e+11
1,30,1,1.025647e+11
1,30,2,1.009504e+11
1,30,3,1.009504e+11
1,30,5,1.009504e+11
1,30,1,7.013799e+10
1,30,2,6.630054e+10
1,30,3,6.630054e+10
1,30,5,6.630054e+10
1,30,1,7.774117e+10
1,30,2,7.774117e+10
1,30,3,7.774117e+10
1,30,5,7.774117e+10
1,30,1,5.163608e+10
1,30,2,5.163608e+10
1,30,3,5.163608e+10
1,30,5,5.163608e+10
1,30,1,1.438797e+11
1,30,2,1.438797e+11
1,30,3,1.438797e+11
1,30,5,1.438797e+11
1,30,1,8.781259e+10
1,30,2,8.781259e+10
1,30,3,8.781259e+10
1,30,5,8.781259e+10
1,30,1,1.229861e+11
1,30,2,1.229861e+11
1,30,3,1.229861e+11
1,30,5,1.229861e+11
1,30,1,1.183870e+11
1,30,2,1.183870e+11
1,30,3,1.183870e+11
1,30,5,6.430273e+10
1,30,1,6.776474e+10
1,30,2,6.776474e+10
1,30,3,6.776474e+10
1,30,5,6.776474e+10
1,30,1,7.299087e+10
1,30,2,7.299087e+10
1,30,3,7.299087e+10
1,30,5,7.299087e+10
1,30,1,8.269635e+10
1,30,2,8.269635e+10
1,30,3,7.319215e+10
1,30,5,5.952671e+10
1,30,1,8.022739e+10
1,30,2,8.022739e+10
1,30,3,8.022739e+10
1,30,5,8.022739e+10
1,30,1,8.923792e+10
1,30,2,8.282088e+10
1,30,3,8.282088e+10
1,30,5,8.115583e+10
1,30,1,8.381814e+10
1,30,2,8.381814e+10
1,30,3,8.381814e+10
1,30,5,8.003597e+10
1,30,1,9.506093e+10
1,30,2,9.506093e+10
1,30,3,9.506093e+10
1,30,5,9.506093e+10
1,30,1,1.178676e+11
1,30,2,1.178676e+11
1,30,3,1.178676e+11
1,30,5,1.073150e+11
1,30,1,1.209915e+11
1,30,2,1.209915e+11
1,30,3,1.209915e+11
1,30,5,1.209915e+11
1,30,1,7.547331e+10
1,30,2,7.547331e+10
1,30,3,7.547331e+10
1,30,5,7.547331e+10
1,30,1,5.422987e+10
1,30,2,5.422987e+10
1,30,3,5.422987e+10
1,30,5,5.422987e+10
1,30,1,7.139154e+10
1,30,2,7.139154e+10
1,30,3,7.139154e+10
1,30,5,7.139154e+10
1,30,1,1.334751e+11
1,30,2,1.334751e+11
1,30,3,1.334751e+11
1,30,5,1.334751e+11
1,30,1,6.828562e+10
1,30,2,6.828562e+10
1,30,3,6.828562e+10
1,30,5,6.828562e+10
1,30,1,7.445347e+10
1,30,2,7.445347e+10
1,30,3,7.445347e+10
1,30,5,7.445347e+10
1,30,1,8.218546e+10
1,30,2,8.218546e+10
1,30,3,8.218546e+10
1,30,5,7.636554e+10
1,30,1,8.798580e+10
1,30,2,8.798580e+10
1,30,3,8.798580e+10
1,30,5,8.798580e+10
1,30,1,6.203920e+10
1,30,2,6.203920e+10
1,30,3,6.203920e+10
1,30,5,6.203920e+10
1,30,1,7.187539e+10
1,30,2,7.187539e+10
1,30,3,7.187539e+10
1,30,5,7.187539e+10
1,30,1,8.149958e+10
1,30,2,8.149958e+10
1,30,3,8.149958e+10
1,30,5,8.149958e+10
1,30,1,1.334248e+11
1,30,2,1.334248e+11
1,30,3,1.334248e+11
1,30,5,1.334248e+11
1,30,1,6.536673e+10
1,30,2,6.536673e+10
1,30,3,6.536673e+10
1,30,5,6.536673e+10
1,30,1,7.334867e+10
1,30,2,7.334867e+10
1,30,3,7.334867e+10
1,30,5,6.747403e+10
1,30,1,1.170718e+11
1,30,2,1.170718e+11
1,30,3,1.170718e+11
1,30,5,1.170718e+11
1,30,1,8.152130e+10
1,30,2,8.152130e+10
1,30,3,8.152130e+10
1,30,5,8.152130e+10
1,30,1,6.836896e+10
1,30,2,6.836896e+10
1,30,3,6.836896e+10
1,30,5,6.808734e+10
1,30,1,1.329268e+11
1,30,2,1.329268e+11
1,30,3,6.777338e+10
1,30,5,6.061759e+10
1,30,1,1.037159e+11
1,30,2,1.037159e+11
1,30,3,1.037159e+11
1,30,5,1.037159e+11
1,30,1,8.787769e+10
1,30,2,8.787769e+10
1,30,3,8.787769e+10
1,30,5,8.787769e+10
1,30,1,7.065990e+10
1,30,2,7.065990e+10
1,30,3,7.065990e+10
1,30,5,7.065990e+10
1,30,1,8.879172e+10
1,30,2,8.879172e+10
1,30,3,8.879172e+10
1,30,5,8.879172e+10
1,30,1,6.821035e+10
1,30,2,6.821035e+10
1,30,3,6.821035e+10
1,30,5,6.821035e+10
1,30,1,7.225369e+10
1,30,2,7.225369e+10
1,30,3,7.225369e+10
1,30,5,4.645776e+10
1,30,1,1.085830e+11
1,30,2,1.085830e+11
1,30,3,1.085830e+11
1,30,5,1.085830e+11
1,30,1,7.434443e+10
1,30,2,7.434443e+10
1,30,3,7.434443e+10
1,30,5,7.434443e+10
1,30,1,1.350655e+11
1,30,2,1.350655e+11
1,30,3,1.350655e+11
1,30,5,1.350655e+11
1,30,1,6.745401e+10
1,30,2,6.745401e+10
1,30,3,6.745401e+10
1,30,5,6.745401e+10
1,30,1,8.244421e+10
1,30,2,8.244421e+10
1,30,3,8.244421e+10
1,30,5,8.244421e+10
1,30,1,9.930536e+10
1,30,2,9.930536e+10
1,30,3,9.930536e+10
1,30,5,9.930536e+10
1,30,1,1.347178e+11
1,30,2,1.347178e+11
1,30,3,1.347178e+11
1,30,5,1.347178e+11
1,30,1,1.197468e+11
1,30,2,1.197468e+11
1,30,3,1.197468e+11
1,30,5,1.197468e+11
1,30,1,8.533036e+10
1,30,2,8.533036e+10
1,30,3,8.533036e+10
1,30,5,8.533036e+10
1,30,1,8.434042e+10
1,30,2,8.434042e+10
1,30,3,8.434042e+10
1,30,5,8.434042e+10
1,30,1,1.376127e+11
1,30,2,1.376127e+11
1,30,3,1.376127e+11
1,30,5,1.376127e+11
1,30,1,1.035318e+11
1,30,2,1.035318e+11
1,30,3,1.035318e+11
1,30,5,1.035318e+11
1,30,1,1.221232e+11
1,30,2,1.221232e+11
1,30,3,1.221232e+11
1,30,5,1.221232e+11
1,30,1,1.027446e+11
1,30,2,1.027446e+11
1,30,3,1.027446e+11
1,30,5,1.027446e+11
1,30,1,1.044264e+11
1,30,2,1.044264e+11
1,30,3,1.044264e+11
1,30,5,1.044264e+11
1,30,1,7.523479e+10
1,30,2,7.523479e+10
1,30,3,7.523479e+10
1,30,5,7.523479e+10
1,30,1,5.469752e+10
1,30,2,5.469752e+10
1,30,3,5.469752e+10
1,30,5,5.469752e+10
1,30,1,1.677906e+11
1,30,2,1.677906e+11
1,30,3,1.677906e+11
1,30,5,1.677906e+11
1,30,1,6.098858e+10
1,30,2,6.098858e+10
1,30,3,6.098858e+10
1,30,5,6.098858e+10
1,30,1,1.774224e+11
1,30,2,1.774224e+11
1,30,3,1.774224e+11
1,30,5,1.774224e+11
1,30,1,1.255514e+11
1,30,2,1.255514e+11
1,30,3,1.255514e+11
1,30,5,6.415633e+10
1,30,1,7.892990e+10
1,30,2,7.892990e+10
1,30,3,7.892990e+10
1,30,5,7.892990e+10
1,30,1,4.896421e+10
1,30,2,4.896421e+10
1,30,3,4.896421e+10
1,30,5,4.896421e+10
1,30,1,1.410955e+11
1,30,2,1.410955e+11
1,30,3,1.410955e+11
1,30,5,1.410955e+11
1,30,1,1.165475e+11
1,30,2,1.165475e+11
1,30,3,1.165475e+11
1,30,5,7.766977e+10
1,30,1,7.211651e+10
1,30,2,7.211651e+10
1,30,3,7.211651e+10
1,30,5,7.211651e+10
1,30,1,1.215707e+11
1,30,2,1.215707e+11
1,30,3,1.215707e+11
1,30,5,4.341174e+10
1,30,1,1.091942e+11
1,30,2,1.091942e+11
1,30,3,1.091942e+11
1,30,5,1.091942e+11
1,30,1,1.237222e+11
1,30,2,1.237222e+11
