funcid,dim,milestone,error
18,30,1,8.174018e+08
18,30,2,8.174018e+08
18,30,3,8.174018e+08
18,30,5,8.174018e+08
18,30,1,5.402318e+07
18,30,2,5.402318e+07
18,30,3,5.402318e+07
18,30,5,5.402318e+07
18,30,1,3.494908e+08
18,30,2,3.494908e+08
18,30,3,3.494908e+08
18,30,5,3.494908e+08
18,30,1,5.550311e+08
18,30,2,5.550311e+08
18,30,3,5.550311e+08
18,30,5,2.405475e+08
18,30,1,1.473333e+09
18,30,2,1.473333e+09
18,30,3,1.473333e+09
18,30,5,1.473333e+09
18,30,1,3.244989e+08
18,30,2,3.244989e+08
18,30,3,3.244989e+08
18,30,5,3.244989e+08
18,30,1,5.259481e+08
18,30,2,5.259481e+08
18,30,3,5.259481e+08
18,30,5,5.259481e+08
18,30,1,8.436380e+08
18,30,2,8.436380e+08
18,30,3,8.436380e+08
18,30,5,8.436380e+08
18,30,1,9.108116e+08
18,30,2,9.108116e+08
18,30,3,9.108116e+08
18,30,5,9.108116e+08
18,30,1,2.348607e+08
18,30,2,2.348607e+08
18,30,3,2.348607e+08
18,30,5,2.348607e+08
18,30,1,8.538836e+07
18,30,2,8.538836e+07
18,30,3,8.538836e+07
18,30,5,8.538836e+07
18,30,1,2.104001e+08
18,30,2,2.104001e+08
18,30,3,2.104001e+08
18,30,5,2.104001e+08
18,30,1,1.272854e+08
18,30,2,1.272854e+08
18,30,3,1.272854e+08
18,30,5,1.272854e+08
18,30,1,1.634108e+09
18,30,2,1.634108e+09
18,30,3,1.634108e+09
18,30,5,1.634108e+09
18,30,1,8.097759e+08
18,30,2,8.097759e+08
18,30,3,8.097759e+08
18,30,5,8.097759e+08
18,30,1,6.765235e+08
18,30,2,6.765235e+08
18,30,3,6.765235e+08
18,30,5,6.765235e+08
18,30,1,2.561318e+08
18,30,2,2.561318e+08
18,30,3,2.561318e+08
18,30,5,2.561318e+08
18,30,1,3.734582e+08
18,30,2,3.734582e+08
18,30,3,3.734582e+08
18,30,5,3.734582e+08
18,30,1,2.071384e+08
18,30,2,2.071384e+08
18,30,3,2.071384e+08
18,30,5,2.071384e+08
18,30,1,2.307871e+09
18,30,2,2.307871e+09
18,30,3,2.307871e+09
18,30,5,2.307871e+09
18,30,1,3.872180e+08
18,30,2,3.872180e+08
18,30,3,3.872180e+08
18,30,5,1.629241e+08
18,30,1,1.830986e+09
18,30,2,1.830986e+09
18,30,3,1.830986e+09
18,30,5,1.332854e+08
18,30,1,4.263388e+08
18,30,2,4.263388e+08
18,30,3,4.263388e+08
18,30,5,4.263388e+08
18,30,1,2.163752e+09
18,30,2,2.163752e+09
18,30,3,2.163752e+09
18,30,5,2.163752e+09
18,30,1,1.370235e+09
18,30,2,1.370235e+09
18,30,3,1.370235e+09
18,30,5,1.370235e+09
18,30,1,3.389185e+08
18,30,2,3.389185e+08
18,30,3,3.389185e+08
18,30,5,3.389185e+08
18,30,1,3.487787e+07
18,30,2,3.487787e+07
18,30,3,3.487787e+07
18,30,5,3.487787e+07
18,30,1,5.233155e+08
18,30,2,5.233155e+08
18,30,3,5.233155e+08
18,30,5,5.233155e+08
18,30,1,9.121998e+08
18,30,2,9.121998e+08
18,30,3,9.121998e+08
18,30,5,9.121998e+08
18,30,1,2.675775e+09
18,30,2,2.675775e+09
18,30,3,2.675775e+09
18,30,5,2.675775e+09
18,30,1,3.495250e+08
18,30,2,3.495250e+08
18,30,3,3.495250e+08
18,30,5,3.495250e+08
18,30,1,4.328409e+08
18,30,2,4.328409e+08
18,30,3,4.328409e+08
18,30,5,4.328409e+08
18,30,1,2.791925e+08
18,30,2,2.791925e+08
18,30,3,2.791925e+08
18,30,5,2.791925e+08
18,30,1,1.356745e+09
18,30,2,1.356745e+09
18,30,3,1.356745e+09
18,30,5,1.356745e+09
18,30,1,9.759626e+08
18,30,2,9.759626e+08
18,30,3,9.759626e+08
18,30,5,9.759626e+08
18,30,1,1.110025e+09
18,30,2,1.110025e+09
18,30,3,1.110025e+09
18,30,5,1.110025e+09
18,30,1,1.175239e+09
18,30,2,1.175239e+09
18,30,3,1.175239e+09
18,30,5,1.175239e+09
18,30,1,1.149949e+08
18,30,2,1.149949e+08
18,30,3,1.149949e+08
18,30,5,1.149949e+08
18,30,1,1.811256e+08
18,30,2,1.811256e+08
18,30,3,1.811256e+08
18,30,5,1.811256e+08
18,30,1,9.647863e+08
18,30,2,9.647863e+08
18,30,3,9.647863e+08
18,30,5,9.647863e+08
18,30,1,6.630216e+07
18,30,2,6.630216e+07
18,30,3,6.630216e+07
18,30,5,6.630216e+07
18,30,1,1.021069e+09
18,30,2,1.021069e+09
18,30,3,1.021069e+09
18,30,5,1.021069e+09
18,30,1,1.337415e+08
18,30,2,1.337415e+08
18,30,3,1.337415e+08
18,30,5,1.337415e+08
18,30,1,3.613773e+08
18,30,2,3.613773e+08
18,30,3,3.613773e+08
18,30,5,3.613773e+08
18,30,1,4.266752e+08
18,30,2,4.266752e+08
18,30,3,4.266752e+08
18,30,5,4.266752e+08
18,30,1,9.644191e+07
18,30,2,9.644191e+07
18,30,3,9.644191e+07
18,30,5,9.644191e+07
18,30,1,4.177484e+08
18,30,2,4.177484e+08
18,30,3,4.177484e+08
18,30,5,4.177484e+08
18,30,1,1.065963e+08
18,30,2,1.065963e+08
18,30,3,1.065963e+08
18,30,5,1.065963e+08
18,30,1,1.367880e+09
18,30,2,1.367880e+09
18,30,3,1.367880e+09
18,30,5,1.367880e+09
18,30,1,3.860372e+08
18,30,2,3.860372e+08
18,30,3,3.860372e+08
18,30,5,3.860372e+08
18,30,1,1.107957e+09
18,30,2,1.107957e+09
18,30,3,1.107957e+09
18,30,5,1.107957e+09
18,30,1,9.182422e+08
18,30,2,9.182422e+08
18,30,3,9.182422e+08
18,30,5,2.844822e+08
18,30,1,3.788178e+08
18,30,2,3.788178e+08
18,30,3,3.788178e+08
18,30,5,3.788178e+08
18,30,1,4.458548e+08
18,30,2,4.458548e+08
18,30,3,4.458548e+08
18,30,5,4.458548e+08
18,30,1,1.386416e+09
18,30,2,1.386416e+09
18,30,3,1.386416e+09
18,30,5,1.386416e+09
18,30,1,7.972550e+08
18,30,2,7.972550e+08
18,30,3,7.972550e+08
18,30,5,7.972550e+08
18,30,1,4.233400e+08
18,30,2,4.233400e+08
18,30,3,4.233400e+08
18,30,5,4.233400e+08
18,30,1,4.267249e+08
18,30,2,4.267249e+08
18,30,3,4.267249e+08
18,30,5,4.267249e+08
18,30,1,7.899225e+08
18,30,2,7.899225e+08
18,30,3,7.899225e+08
18,30,5,7.899225e+08
18,30,1,1.568669e+08
18,30,2,1.568669e+08
18,30,3,1.568669e+08
18,30,5,1.568669e+08
18,30,1,4.456292e+08
18,30,2,4.456292e+08
18,30,3,4.456292e+08
18,30,5,4.456292e+08
18,30,1,1.603696e+08
18,30,2,1.603696e+08
18,30,3,1.603696e+08
18,30,5,1.603696e+08
18,30,1,2.227304e+08
18,30,2,2.227304e+08
18,30,3,2.227304e+08
18,30,5,2.227304e+08
18,30,1,2.988575e+08
18,30,2,2.988575e+08
18,30,3,2.988575e+08
18,30,5,2.988575e+08
18,30,1,6.676240e+08
18,30,2,6.676240e+08
18,30,3,6.676240e+08
18,30,5,6.676240e+08
18,30,1,4.221127e+07
18,30,2,4.221127e+07
18,30,3,4.221127e+07
18,30,5,4.221127e+07
18,30,1,3.711798e+08
18,30,2,3.711798e+08
18,30,3,3.711798e+08
18,30,5,3.711798e+08
18,30,1,1.066373e+09
18,30,2,1.066373e+09
18,30,3,1.066373e+09
18,30,5,1.063702e+09
18,30,1,5.965549e+08
18,30,2,5.965549e+08
18,30,3,5.965549e+08
18,30,5,5.965549e+08
18,30,1,7.727321e+08
18,30,2,7.727321e+08
18,30,3,7.727321e+08
18,30,5,7.727321e+08
18,30,1,1.282657e+09
18,30,2,1.282657e+09
18,30,3,1.282657e+09
18,30,5,1.282657e+09
18,30,1,3.122618e+08
18,30,2,3.122618e+08
18,30,3,3.122618e+08
18,30,5,3.122618e+08
18,30,1,1.385345e+08
18,30,2,1.385345e+08
18,30,3,1.385345e+08
18,30,5,1.385345e+08
18,30,1,1.349683e+07
18,30,2,1.349683e+07
18,30,3,1.349683e+07
18,30,5,1.349683e+07
18,30,1,4.464933e+08
18,30,2,4.464933e+08
18,30,3,4.464933e+08
18,30,5,4.464933e+08
18,30,1,1.917742e+08
18,30,2,1.917742e+08
18,30,3,1.917742e+08
18,30,5,1.917742e+08
18,30,1,3.108992e+08
18,30,2,3.108992e+08
18,30,3,3.108992e+08
18,30,5,3.108992e+08
18,30,1,2.470082e+09
18,30,2,2.470082e+09
18,30,3,2.470082e+09
18,30,5,2.470082e+09
18,30,1,7.657627e+08
