funcid,dim,milestone,error
8,30,1,4.643921e+02
8,30,2,4.643921e+02
8,30,3,4.643921e+02
8,30,5,4.643921e+02
8,30,1,4.029752e+02
8,30,2,3.710222e+02
8,30,3,3.710222e+02
8,30,5,3.710222e+02
8,30,1,6.843851e+02
8,30,2,6.843851e+02
8,30,3,6.843851e+02
8,30,5,6.843851e+02
8,30,1,6.581440e+02
8,30,2,6.581440e+02
8,30,3,6.581440e+02
8,30,5,4.342474e+02
8,30,1,5.417651e+02
8,30,2,5.417651e+02
8,30,3,5.417651e+02
8,30,5,5.417651e+02
8,30,1,5.312324e+02
8,30,2,5.312324e+02
8,30,3,5.312324e+02
8,30,5,4.543525e+02
8,30,1,6.195368e+02
8,30,2,6.195368e+02
8,30,3,6.195368e+02
8,30,5,6.195368e+02
8,30,1,4.131671e+02
8,30,2,4.108744e+02
8,30,3,4.052674e+02
8,30,5,3.701331e+02
8,30,1,5.161993e+02
8,30,2,5.161993e+02
8,30,3,5.161993e+02
8,30,5,5.161993e+02
8,30,1,4.979766e+02
8,30,2,4.979766e+02
8,30,3,4.979766e+02
8,30,5,4.979766e+02
8,30,1,5.768205e+02
8,30,2,4.524216e+02
8,30,3,4.524216e+02
8,30,5,3.852323e+02
8,30,1,5.117026e+02
8,30,2,5.117026e+02
8,30,3,5.117026e+02
8,30,5,4.415947e+02
8,30,1,6.862355e+02
8,30,2,6.862355e+02
8,30,3,6.862355e+02
8,30,5,6.862355e+02
8,30,1,6.493470e+02
8,30,2,6.493470e+02
8,30,3,6.493470e+02
8,30,5,6.493470e+02
8,30,1,5.147194e+02
8,30,2,5.147194e+02
8,30,3,5.147194e+02
8,30,5,5.147194e+02
8,30,1,3.748597e+02
8,30,2,3.748597e+02
8,30,3,3.748597e+02
8,30,5,3.748597e+02
8,30,1,6.518816e+02
8,30,2,6.518816e+02
8,30,3,6.518816e+02
8,30,5,6.518816e+02
8,30,1,5.914861e+02
8,30,2,5.914861e+02
8,30,3,5.914861e+02
8,30,5,5.914861e+02
8,30,1,5.089808e+02
8,30,2,5.089808e+02
8,30,3,5.089808e+02
8,30,5,5.089808e+02
8,30,1,3.805083e+02
8,30,2,3.805083e+02
8,30,3,3.805083e+02
8,30,5,3.805083e+02
8,30,1,4.565570e+02
8,30,2,4.565570e+02
8,30,3,4.565570e+02
8,30,5,4.565570e+02
8,30,1,5.768655e+02
8,30,2,5.768655e+02
8,30,3,5.768655e+02
8,30,5,5.768655e+02
8,30,1,4.840175e+02
8,30,2,3.905760e+02
8,30,3,3.905760e+02
8,30,5,3.905760e+02
8,30,1,4.166582e+02
8,30,2,4.166582e+02
8,30,3,4.166582e+02
8,30,5,4.166582e+02
8,30,1,6.048431e+02
8,30,2,6.048431e+02
8,30,3,6.048431e+02
8,30,5,6.048431e+02
8,30,1,6.090068e+02
8,30,2,6.090068e+02
8,30,3,6.090068e+02
8,30,5,6.090068e+02
8,30,1,5.228221e+02
8,30,2,5.228221e+02
8,30,3,5.174058e+02
8,30,5,3.895473e+02
8,30,1,4.357334e+02
8,30,2,4.266560e+02
8,30,3,4.266560e+02
8,30,5,4.266560e+02
8,30,1,5.024503e+02
8,30,2,5.024503e+02
8,30,3,5.024503e+02
8,30,5,5.024503e+02
8,30,1,5.249366e+02
8,30,2,5.249366e+02
8,30,3,5.249366e+02
8,30,5,5.249366e+02
8,30,1,5.655030e+02
8,30,2,5.655030e+02
8,30,3,5.655030e+02
8,30,5,5.655030e+02
8,30,1,5.021444e+02
8,30,2,5.021444e+02
8,30,3,5.021444e+02
8,30,5,5.021444e+02
8,30,1,6.977726e+02
8,30,2,6.977726e+02
8,30,3,6.977726e+02
8,30,5,6.977726e+02
8,30,1,4.757877e+02
8,30,2,4.757877e+02
8,30,3,3.905794e+02
8,30,5,3.269861e+02
8,30,1,4.132817e+02
8,30,2,4.132817e+02
8,30,3,4.132817e+02
8,30,5,4.132817e+02
8,30,1,6.799161e+02
8,30,2,6.799161e+02
8,30,3,6.799161e+02
8,30,5,6.799161e+02
8,30,1,3.636639e+02
8,30,2,3.636639e+02
8,30,3,3.636639e+02
8,30,5,3.636639e+02
8,30,1,5.320348e+02
8,30,2,5.320348e+02
8,30,3,5.320348e+02
8,30,5,5.320348e+02
8,30,1,6.178032e+02
8,30,2,6.178032e+02
8,30,3,6.178032e+02
8,30,5,6.178032e+02
8,30,1,4.324492e+02
8,30,2,4.324492e+02
8,30,3,4.324492e+02
8,30,5,4.324492e+02
8,30,1,4.470177e+02
8,30,2,4.470177e+02
8,30,3,4.470177e+02
8,30,5,3.425468e+02
8,30,1,4.180086e+02
8,30,2,4.071501e+02
8,30,3,3.866731e+02
8,30,5,3.636834e+02
8,30,1,6.288673e+02
8,30,2,6.288673e+02
8,30,3,6.288673e+02
8,30,5,6.288673e+02
8,30,1,5.210363e+02
8,30,2,4.905117e+02
8,30,3,3.882993e+02
8,30,5,3.831994e+02
8,30,1,5.964569e+02
8,30,2,5.964569e+02
8,30,3,5.964569e+02
8,30,5,5.964569e+02
8,30,1,4.154388e+02
8,30,2,4.154388e+02
8,30,3,4.154388e+02
8,30,5,4.154388e+02
8,30,1,3.806635e+02
8,30,2,3.806635e+02
