funcid,dim,milestone,error
26,30,1,1.507869e+04
26,30,2,1.507869e+04
26,30,3,1.507869e+04
26,30,5,1.507869e+04
26,30,1,1.113920e+04
26,30,2,1.113920e+04
26,30,3,1.113920e+04
26,30,5,1.113920e+04
26,30,1,1.332781e+04
26,30,2,1.332781e+04
26,30,3,1.332781e+04
26,30,5,1.332781e+04
26,30,1,1.321601e+04
26,30,2,1.321601e+04
26,30,3,1.321601e+04
26,30,5,1.117021e+04
26,30,1,1.343793e+04
26,30,2,1.343793e+04
26,30,3,1.343793e+04
26,30,5,1.343793e+04
26,30,1,1.379445e+04
26,30,2,1.379445e+04
26,30,3,1.379445e+04
26,30,5,1.171005e+04
26,30,1,1.133222e+04
26,30,2,1.133222e+04
26,30,3,1.133222e+04
26,30,5,1.133222e+04
26,30,1,1.014096e+04
26,30,2,1.014096e+04
26,30,3,1.014096e+04
26,30,5,1.014096e+04
26,30,1,1.274748e+04
26,30,2,1.274748e+04
26,30,3,1.274748e+04
26,30,5,1.274748e+04
26,30,1,9.356834e+03
26,30,2,9.356834e+03
26,30,3,9.356834e+03
26,30,5,9.356834e+03
26,30,1,1.364641e+04
26,30,2,1.364641e+04
26,30,3,1.364641e+04
26,30,5,1.364641e+04
26,30,1,9.283400e+03
26,30,2,9.283400e+03
26,30,3,9.283400e+03
26,30,5,9.283400e+03
26,30,1,8.440716e+03
26,30,2,8.440716e+03
26,30,3,8.440716e+03
26,30,5,8.440716e+03
26,30,1,1.215549e+04
26,30,2,1.215549e+04
26,30,3,1.215549e+04
26,30,5,1.215549e+04
26,30,1,1.245066e+04
26,30,2,1.245066e+04
26,30,3,1.245066e+04
26,30,5,1.096726e+04
26,30,1,1.259673e+04
26,30,2,1.259673e+04
26,30,3,1.259673e+04
26,30,5,1.254489e+04
26,30,1,1.673131e+04
26,30,2,1.673131e+04
26,30,3,1.673131e+04
26,30,5,1.673131e+04
26,30,1,1.301324e+04
26,30,2,1.281350e+04
26,30,3,1.281350e+04
26,30,5,1.068578e+04
26,30,1,7.129816e+03
26,30,2,7.129816e+03
26,30,3,7.129816e+03
26,30,5,7.129816e+03
26,30,1,8.181634e+03
26,30,2,8.181634e+03
26,30,3,8.181634e+03
26,30,5,8.181634e+03
26,30,1,1.259219e+04
26,30,2,1.259219e+04
26,30,3,1.259219e+04
26,30,5,1.155614e+04
26,30,1,9.957531e+03
26,30,2,9.957531e+03
26,30,3,9.957531e+03
26,30,5,9.957531e+03
26,30,1,1.218019e+04
26,30,2,1.218019e+04
26,30,3,1.218019e+04
