funcid,dim,milestone,error
17,30,1,1.466326e+05
17,30,2,1.466326e+05
17,30,3,1.466326e+05
17,30,5,1.466326e+05
17,30,1,1.666220e+04
17,30,2,1.666220e+04
17,30,3,1.666220e+04
17,30,5,1.666220e+04
17,30,1,3.600657e+03
17,30,2,3.600657e+03
17,30,3,3.600657e+03
17,30,5,3.600657e+03
17,30,1,7.145225e+03
17,30,2,7.145225e+03
17,30,3,7.145225e+03
17,30,5,7.145225e+03
17,30,1,2.146342e+05
17,30,2,2.146342e+05
17,30,3,2.146342e+05
17,30,5,2.146342e+05
17,30,1,2.691587e+04
17,30,2,2.691587e+04
17,30,3,2.691587e+04
17,30,5,2.691587e+04
17,30,1,2.532297e+03
17,30,2,2.532297e+03
17,30,3,2.532297e+03
17,30,5,2.532297e+03
17,30,1,1.689503e+04
17,30,2,1.689503e+04
17,30,3,1.689503e+04
17,30,5,1.689503e+04
17,30,1,9.900911e+04
17,30,2,9.900911e+04
17,30,3,9.900911e+04
17,30,5,9.900911e+04
17,30,1,4.379018e+03
17,30,2,4.379018e+03
17,30,3,4.379018e+03
17,30,5,4.379018e+03
17,30,1,1.995229e+04
17,30,2,1.995229e+04
17,30,3,1.995229e+04
17,30,5,1.995229e+04
17,30,1,1.331361e+04
17,30,2,1.331361e+04
17,30,3,1.331361e+04
17,30,5,1.331361e+04
17,30,1,2.788003e+03
17,30,2,2.788003e+03
17,30,3,2.788003e+03
17,30,5,2.788003e+03
17,30,1,2.653463e+03
17,30,2,2.653463e+03
17,30,3,2.653463e+03
17,30,5,2.653463e+03
17,30,1,9.082288e+03
17,30,2,9.082288e+03
17,30,3,9.082288e+03
17,30,5,9.082288e+03
17,30,1,4.230739e+04
17,30,2,4.230739e+04
17,30,3,4.230739e+04
17,30,5,4.230739e+04
17,30,1,5.678217e+03
17,30,2,5.678217e+03
17,30,3,5.678217e+03
17,30,5,5.678217e+03
17,30,1,4.523367e+03
17,30,2,4.523367e+03
17,30,3,4.523367e+03
17,30,5,4.523367e+03
17,30,1,3.323831e+04
17,30,2,3.323831e+04
17,30,3,3.323831e+04
17,30,5,3.323831e+04
17,30,1,2.260756e+03
17,30,2,2.260756e+03
17,30,3,2.260756e+03
17,30,5,2.260756e+03
17,30,1,1.514330e+04
17,30,2,1.514330e+04
17,30,3,1.514330e+04
17,30,5,1.514330e+04
17,30,1,3.600494e+03
17,30,2,3.600494e+03
17,30,3,3.600494e+03
17,30,5,3.600494e+03
17,30,1,1.280508e+04
17,30,2,1.280508e+04
17,30,3,1.280508e+04
17,30,5,1.280508e+04
17,30,1,4.228634e+03
17,30,2,4.228634e+03
17,30,3,4.228634e+03
17,30,5,4.228634e+03
17,30,1,2.537146e+03
17,30,2,2.537146e+03
17,30,3,2.537146e+03
17,30,5,2.537146e+03
17,30,1,4.157215e+03
17,30,2,4.157215e+03
17,30,3,4.157215e+03
17,30,5,4.157215e+03
17,30,1,6.610224e+04
17,30,2,6.610224e+04
17,30,3,6.610224e+04
17,30,5,6.610224e+04
17,30,1,1.786592e+04
17,30,2,1.786592e+04
17,30,3,1.786592e+04
17,30,5,1.786592e+04
17,30,1,2.291698e+03
17,30,2,2.291698e+03
17,30,3,2.291698e+03
17,30,5,2.291698e+03
17,30,1,3.237681e+04
17,30,2,3.237681e+04
17,30,3,3.237681e+04
17,30,5,3.237681e+04
17,30,1,3.753121e+04
17,30,2,3.753121e+04
17,30,3,3.753121e+04
17,30,5,3.753121e+04
17,30,1,8.185757e+04
17,30,2,8.185757e+04
17,30,3,8.185757e+04
17,30,5,8.185757e+04
17,30,1,1.546615e+04
17,30,2,1.546615e+04
17,30,3,1.546615e+04
17,30,5,1.546615e+04
17,30,1,6.681795e+03
17,30,2,6.681795e+03
17,30,3,6.681795e+03
17,30,5,6.681795e+03
17,30,1,5.568417e+03
17,30,2,5.568417e+03
17,30,3,5.568417e+03
17,30,5,5.568417e+03
17,30,1,1.929565e+05
17,30,2,1.929565e+05
17,30,3,1.929565e+05
17,30,5,1.929565e+05
17,30,1,2.829697e+03
17,30,2,2.829697e+03
17,30,3,2.829697e+03
17,30,5,2.829697e+03
17,30,1,5.785875e+04
17,30,2,5.785875e+04
17,30,3,5.785875e+04
17,30,5,5.785875e+04
17,30,1,1.645825e+04
17,30,2,1.645825e+04
17,30,3,1.645825e+04
17,30,5,1.645825e+04
17,30,1,1.709895e+03
17,30,2,1.709895e+03
17,30,3,1.709895e+03
17,30,5,1.709895e+03
17,30,1,3.938845e+05
