funcid,dim,milestone,error
28,30,1,5.000075e+02
28,30,2,5.000075e+02
28,30,3,5.000075e+02
28,30,5,5.000075e+02
28,30,10,5.000075e+02
28,30,20,5.000075e+02
28,30,30,5.000075e+02
28,30,40,5.000075e+02
28,30,50,5.000075e+02
28,30,1,5.000073e+02
28,30,2,5.000073e+02
28,30,3,5.000073e+02
28,30,5,5.000073e+02
28,30,10,5.000073e+02
28,30,20,5.000073e+02
28,30,30,5.000073e+02
28,30,40,5.000073e+02
28,30,50,5.000073e+02
28,30,1,5.000075e+02
28,30,2,5.000072e+02
28,30,3,5.000072e+02
28,30,5,5.000072e+02
28,30,10,5.000072e+02
28,30,20,5.000072e+02
28,30,30,5.000072e+02
28,30,40,5.000072e+02
28,30,50,5.000072e+02
28,30,1,5.621159e+02
28,30,2,5.000075e+02
28,30,3,5.000075e+02
28,30,5,5.000075e+02
28,30,10,5.000075e+02
28,30,20,5.000075e+02
28,30,30,5.000075e+02
28,30,40,5.000075e+02
28,30,50,5.000075e+02
28,30,1,5.001187e+02
28,30,2,5.000075e+02
28,30,3,5.000075e+02
28,30,5,5.000075e+02
28,30,10,5.000075e+02
28,30,20,5.000075e+02
28,30,30,5.000075e+02
28,30,40,5.000075e+02
28,30,50,5.000075e+02
28,30,1,5.000911e+02
28,30,2,5.000075e+02
28,30,3,5.000075e+02
28,30,5,5.000075e+02
28,30,10,5.000075e+02
28,30,20,5.000075e+02
28,30,30,5.000075e+02
28,30,40,5.000075e+02
28,30,50,5.000075e+02
28,30,1,5.000075e+02
28,30,2,5.000075e+02
28,30,3,5.000075e+02
28,30,5,5.000075e+02
28,30,10,5.000075e+02
28,30,20,5.000075e+02
28,30,30,5.000075e+02
28,30,40,5.000075e+02
28,30,50,5.000075e+02
28,30,1,5.000290e+02
28,30,2,5.000075e+02
28,30,3,5.000074e+02
28,30,5,5.000074e+02
28,30,10,5.000074e+02
28,30,20,5.000074e+02
28,30,30,5.000074e+02
28,30,40,5.000073e+02
28,30,50,5.000073e+02
28,30,1,5.000075e+02
28,30,2,5.000075e+02
28,30,3,5.000075e+02
28,30,5,5.000075e+02
28,30,10,5.000075e+02
28,30,20,5.000075e+02
28,30,30,5.000075e+02
28,30,40,5.000075e+02
28,30,50,5.000075e+02
28,30,1,5.000075e+02
28,30,2,5.000075e+02
