funcid,dim,milestone,error
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000074e+02
27,30,2,5.000074e+02
27,30,3,5.000074e+02
27,30,5,5.000074e+02
27,30,10,5.000074e+02
27,30,20,5.000074e+02
27,30,30,5.000074e+02
27,30,40,5.000074e+02
27,30,50,5.000074e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,2.263357e+03
27,30,2,2.263357e+03
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000073e+02
27,30,3,5.000073e+02
27,30,5,5.000073e+02
27,30,10,5.000073e+02
27,30,20,5.000073e+02
27,30,30,5.000073e+02
27,30,40,5.000073e+02
27,30,50,5.000073e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,2.230167e+03
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000074e+02
27,30,20,5.000073e+02
27,30,30,5.000073e+02
27,30,40,5.000073e+02
27,30,50,5.000073e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000073e+02
27,30,10,5.000073e+02
27,30,20,5.000073e+02
27,30,30,5.000073e+02
27,30,40,5.000073e+02
27,30,50,5.000073e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000073e+02
27,30,3,5.000073e+02
27,30,5,5.000073e+02
27,30,10,5.000073e+02
27,30,20,5.000073e+02
27,30,30,5.000073e+02
27,30,40,5.000073e+02
27,30,50,5.000073e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000074e+02
27,30,3,5.000074e+02
27,30,5,5.000074e+02
27,30,10,5.000074e+02
27,30,20,5.000074e+02
27,30,30,5.000074e+02
27,30,40,5.000074e+02
27,30,50,5.000074e+02
27,30,1,5.000075e+02
27,30,2,5.000074e+02
27,30,3,5.000074e+02
27,30,5,5.000074e+02
27,30,10,5.000074e+02
27,30,20,5.000074e+02
27,30,30,5.000074e+02
27,30,40,5.000074e+02
27,30,50,5.000074e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000073e+02
27,30,2,5.000073e+02
27,30,3,5.000073e+02
27,30,5,5.000073e+02
27,30,10,5.000073e+02
27,30,20,5.000073e+02
27,30,30,5.000073e+02
27,30,40,5.000073e+02
27,30,50,5.000073e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000074e+02
27,30,10,5.000074e+02
27,30,20,5.000074e+02
27,30,30,5.000074e+02
27,30,40,5.000074e+02
27,30,50,5.000074e+02
27,30,1,5.000074e+02
27,30,2,5.000074e+02
27,30,3,5.000074e+02
27,30,5,5.000074e+02
27,30,10,5.000074e+02
27,30,20,5.000074e+02
27,30,30,5.000074e+02
27,30,40,5.000074e+02
27,30,50,5.000074e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,7.438063e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000074e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000074e+02
27,30,2,5.000074e+02
27,30,3,5.000074e+02
27,30,5,5.000074e+02
27,30,10,5.000074e+02
27,30,20,5.000074e+02
27,30,30,5.000074e+02
27,30,40,5.000074e+02
27,30,50,5.000074e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.000075e+02
27,30,2,5.000075e+02
27,30,3,5.000075e+02
27,30,5,5.000075e+02
27,30,10,5.000075e+02
27,30,20,5.000075e+02
27,30,30,5.000075e+02
27,30,40,5.000075e+02
27,30,50,5.000075e+02
27,30,1,5.009734e+02
27,30,2,5.000073e+02
27,30,3,5.000073e+02
27,30,5,5.000073e+02
27,30,10,5.000073e+02
27,30,20,5.000073e+02
27,30,30,5.000073e+02
27,30,40,5.000073e+02
27,30,50,5.000073e+02
