funcid,dim,milestone,error
7,30,1,9.788973e+02
7,30,2,9.788973e+02
7,30,3,9.788973e+02
7,30,5,9.788973e+02
7,30,10,9.788973e+02
7,30,20,9.788973e+02
7,30,30,9.788973e+02
7,30,40,9.788973e+02
7,30,50,9.341510e+02
7,30,1,1.030993e+03
7,30,2,1.030993e+03
7,30,3,1.030993e+03
7,30,5,1.030993e+03
7,30,10,1.030993e+03
7,30,20,1.030993e+03
7,30,30,7.048193e+02
7,30,40,6.252705e+02
7,30,50,6.252705e+02
7,30,1,2.710573e+03
7,30,2,2.710573e+03
7,30,3,2.710573e+03
7,30,5,2.710573e+03
7,30,10,2.710573e+03
7,30,20,2.710573e+03
7,30,30,9.224556e+02
7,30,40,6.588897e+02
7,30,50,6.397271e+02
7,30,1,7.610507e+02
7,30,2,7.610507e+02
7,30,3,7.610507e+02
7,30,5,7.610507e+02
7,30,10,7.610507e+02
7,30,20,7.610507e+02
7,30,30,7.610507e+02
7,30,40,7.610507e+02
7,30,50,7.159074e+02
7,30,1,2.680597e+03
7,30,2,2.680597e+03
7,30,3,2.680597e+03
7,30,5,8.602339e+02
7,30,10,8.182977e+02
7,30,20,8.182977e+02
7,30,30,7.714698e+02
7,30,40,6.350927e+02
7,30,50,6.350927e+02
7,30,1,1.917545e+03
7,30,2,8.083666e+02
7,30,3,8.083666e+02
7,30,5,8.083666e+02
7,30,10,8.083666e+02
7,30,20,8.083666e+02
7,30,30,8.077179e+02
7,30,40,6.159855e+02
7,30,50,6.135032e+02
7,30,1,1.573897e+03
7,30,2,7.753477e+02
7,30,3,7.120521e+02
7,30,5,7.120521e+02
7,30,10,7.120521e+02
7,30,20,7.120521e+02
7,30,30,7.120521e+02
7,30,40,7.120521e+02
7,30,50,7.090352e+02
7,30,1,1.784497e+03
7,30,2,1.144942e+03
7,30,3,1.144942e+03
7,30,5,9.002799e+02
7,30,10,9.002799e+02
7,30,20,8.198291e+02
7,30,30,7.284641e+02
7,30,40,7.284641e+02
7,30,50,6.289118e+02
7,30,1,1.999854e+03
7,30,2,9.738851e+02
7,30,3,9.738851e+02
7,30,5,9.738851e+02
7,30,10,9.738851e+02
7,30,20,9.738851e+02
7,30,30,7.227395e+02
7,30,40,6.346489e+02
7,30,50,6.346489e+02
7,30,1,2.349797e+03
7,30,2,2.349797e+03
7,30,3,2.349797e+03
7,30,5,1.504116e+03
7,30,10,9.300451e+02
7,30,20,9.300451e+02
7,30,30,7.901949e+02
7,30,40,7.017913e+02
7,30,50,6.319796e+02
7,30,1,1.199517e+03
7,30,2,1.199517e+03
7,30,3,1.199517e+03
7,30,5,1.009034e+03
7,30,10,1.009034e+03
7,30,20,1.009034e+03
7,30,30,1.009034e+03
7,30,40,6.304211e+02
7,30,50,6.087386e+02
7,30,1,2.938109e+03
7,30,2,2.938109e+03
7,30,3,2.938109e+03
7,30,5,2.938109e+03
7,30,10,2.938109e+03
7,30,20,2.938109e+03
7,30,30,2.938109e+03
7,30,40,2.938109e+03
7,30,50,6.430783e+02
7,30,1,2.731604e+03
7,30,2,1.664650e+03
7,30,3,1.181616e+03
7,30,5,7.794287e+02
7,30,10,7.741620e+02
7,30,20,7.741620e+02
7,30,30,7.213664e+02
7,30,40,7.213664e+02
7,30,50,5.974917e+02
7,30,1,1.323154e+03
7,30,2,1.323154e+03
7,30,3,1.323154e+03
7,30,5,1.323154e+03
7,30,10,1.323154e+03
7,30,20,1.323154e+03
7,30,30,7.676960e+02
7,30,40,6.603659e+02
7,30,50,6.603659e+02
7,30,1,1.159790e+03
7,30,2,8.276431e+02
7,30,3,8.276431e+02
7,30,5,8.276431e+02
7,30,10,8.276431e+02
7,30,20,8.105921e+02
7,30,30,8.105921e+02
7,30,40,6.488469e+02
7,30,50,6.458762e+02
7,30,1,1.066306e+03
7,30,2,8.985122e+02
7,30,3,8.985122e+02
7,30,5,8.955402e+02
7,30,10,8.955402e+02
7,30,20,8.955402e+02
7,30,30,8.955402e+02
7,30,40,8.955402e+02
7,30,50,8.955402e+02
7,30,1,2.935278e+03
7,30,2,1.031734e+03
7,30,3,9.502155e+02
7,30,5,9.502155e+02
7,30,10,9.502155e+02
7,30,20,9.502155e+02
7,30,30,9.502155e+02
7,30,40,6.954179e+02
7,30,50,6.355793e+02
7,30,1,9.393885e+02
7,30,2,9.265750e+02
7,30,3,8.379627e+02
7,30,5,8.379627e+02
7,30,10,8.379627e+02
7,30,20,8.379627e+02
7,30,30,7.293409e+02
7,30,40,7.284636e+02
7,30,50,6.800500e+02
7,30,1,2.797616e+03
7,30,2,1.586588e+03
7,30,3,1.132881e+03
7,30,5,1.132881e+03
7,30,10,1.132881e+03
7,30,20,1.132881e+03
7,30,30,1.132881e+03
7,30,40,1.132881e+03
7,30,50,1.132881e+03
7,30,1,1.549081e+03
7,30,2,7.360806e+02
7,30,3,7.360806e+02
7,30,5,7.360806e+02
7,30,10,7.360806e+02
7,30,20,7.360806e+02
7,30,30,7.360806e+02
7,30,40,7.360806e+02
7,30,50,6.287160e+02
7,30,1,3.306767e+03
7,30,2,3.306767e+03
7,30,3,3.306767e+03
7,30,5,3.306767e+03
